Processed image: agaricus abruptibulbus_2015-08-20 18-44-39_0.jpg, Label: agaricus abruptibulbus, Id: 0
Processed image: panaeolus papilionaceus_2022-10-09 14-07-16_5.jpg, Label: panaeolus papilionaceus, Id: 45
Processed image: panaeolus papilionaceus_2022-10-09 14-07-20_6.jpg, Label: panaeolus papilionaceus, Id: 45
Processed image: panaeolus papilionaceus_2022-10-09 14-07-24_7.jpg, Label: panaeolus papilionaceus, Id: 45
Processed image: clavaria argillacea_2009-09-19 10-52-02_4.jpg, Label: clavaria argillacea, Id: 46
Processed image: clavaria argillacea_2009-09-19 10-52-20_0.jpg, Label: clavaria argillacea, Id: 46
Processed image: clavaria argillacea_2021-10-02 16-24-24_1.jpg, Label: clavaria argillacea, Id: 46
Processed image: clavaria argillacea_2021-10-02 16-24-34_2.jpg, Label: clavaria argillacea, Id: 46
Processed image: clavaria argillacea_2021-10-02 16-24-37_3.jpg, Label: clavaria argillacea, Id: 46
Processed image: clavulinopsis corniculata_2016-10-09 16-30-21_0.jpg, Label: clavulinopsis corniculata, Id: 47
Processed image: clavulinopsis corniculata_2016-10-09 16-30-30_1.jpg, Label: clavulinopsis corniculata, Id: 47
Processed image: clavulinopsis corniculata_2016-10-09 16-30-51_2.jpg, Label: clavulinopsis corniculata, Id: 47
Processed image: clavulinopsis corniculata_2016-10-09 16-30-59_3.jpg, Label: clavulinopsis corniculata, Id: 47
Processed image: clavulinopsis corniculata_2016-10-09 16-31-17_4.jpg, Label: clavulinopsis corniculata, Id: 47
Processed image: clavulinopsis corniculata_2016-10-09 16-31-32_5.jpg, Label: clavulinopsis corniculata, Id: 47
Processed image: clavulinopsis corniculata_2016-10-09 16-47-02_6.jpg, Label: clavulinopsis corniculata, Id: 47
Processed image: clavulinopsis corniculata_2016-10-09 16-47-25_7.jpg, Label: clavulinopsis corniculata, Id: 47
Processed image: clavulinopsis corniculata_2016-10-09 16-47-28_8.jpg, Label: clavulinopsis corniculata, Id: 47
Processed image: cortinarius alboviolaceus_2014-09-13 14-49-26_8.jpg, Label: cortinarius alboviolaceus, Id: 48
Processed image: cortinarius alboviolaceus_2014-09-13 14-49-35_9.jpg, Label: cortinarius alboviolaceus, Id: 48
Processed image: cortinarius alboviolaceus_2014-09-13 14-49-45_10.jpg, Label: cortinarius alboviolaceus, Id: 48
Processed image: cortinarius alboviolaceus_2015-09-10 10-27-00_0.jpg, Label: cortinarius alboviolaceus, Id: 48
Processed image: cortinarius alboviolaceus_2015-09-10 10-27-04_1.jpg, Label: cortinarius alboviolaceus, Id: 48
Processed image: cortinarius alboviolaceus_2015-09-10 10-27-09_2.jpg, Label: cortinarius alboviolaceus, Id: 48
Processed image: cortinarius alboviolaceus_2015-09-10 10-27-15_3.jpg, Label: cortinarius alboviolaceus, Id: 48
Processed image: cortinarius alboviolaceus_2015-09-10 10-27-31_4.jpg, Label: cortinarius alboviolaceus, Id: 48
Processed image: cortinarius alboviolaceus_2015-09-10 10-27-37_5.jpg, Label: cortinarius alboviolaceus, Id: 48
Processed image: cortinarius alboviolaceus_2015-09-10 10-27-43_6.jpg, Label: cortinarius alboviolaceus, Id: 48
Processed image: cortinarius alboviolaceus_2015-09-10 10-39-13_11.jpg, Label: cortinarius alboviolaceus, Id: 48
Processed image: cortinarius alboviolaceus_2015-09-10 10-39-30_12.jpg, Label: cortinarius alboviolaceus, Id: 48
Processed image: cortinarius alboviolaceus_2015-09-10 10-39-33_13.jpg, Label: cortinarius alboviolaceus, Id: 48
Processed image: cortinarius alboviolaceus_2015-09-10 10-44-35_7.jpg, Label: cortinarius alboviolaceus, Id: 48
Processed image: cortinarius armillatus_0.jpg, Label: cortinarius armillatus, Id: 49
Processed image: cortinarius armillatus_1.jpg, Label: cortinarius armillatus, Id: 49
Processed image: cortinarius armillatus_10.jpg, Label: cortinarius armillatus, Id: 49
Processed image: cortinarius armillatus_2.jpg, Label: cortinarius armillatus, Id: 49
Processed image: cortinarius armillatus_2009-08-13 14-12-13_5.jpg, Label: cortinarius armillatus, Id: 49
Processed image: cortinarius armillatus_2010-09-10 08-34-04_6.jpg, Label: cortinarius armillatus, Id: 49
Processed image: cortinarius armillatus_2010-09-10 08-34-43_7.jpg, Label: cortinarius armillatus, Id: 49
Processed image: cortinarius armillatus_2010-09-13 17-07-48_9.jpg, Label: cortinarius armillatus, Id: 49
Processed image: cortinarius armillatus_3.jpg, Label: cortinarius armillatus, Id: 49
Processed image: cortinarius armillatus_4.jpg, Label: cortinarius armillatus, Id: 49
Processed image: cortinarius armillatus_8.jpg, Label: cortinarius armillatus, Id: 49
Processed image: cortinarius bolaris_2011-08-20 15-17-58_6.jpg, Label: cortinarius bolaris, Id: 50
Processed image: cortinarius bolaris_2020-09-02 14-49-45_0.jpg, Label: cortinarius bolaris, Id: 50
Processed image: cortinarius bolaris_2020-09-02 14-49-57_1.jpg, Label: cortinarius bolaris, Id: 50
Processed image: cortinarius bolaris_2020-09-02 14-50-10_2.jpg, Label: cortinarius bolaris, Id: 50
Processed image: cortinarius bolaris_2022-09-19 17-05-10_3.jpg, Label: cortinarius bolaris, Id: 50
Processed image: cortinarius bolaris_2022-09-19 17-05-15_4.jpg, Label: cortinarius bolaris, Id: 50
Processed image: cortinarius bolaris_2022-09-19 17-05-30_5.jpg, Label: cortinarius bolaris, Id: 50
Processed image: cortinarius brunneus_2015-09-10 09-46-04_0.jpg, Label: cortinarius brunneus, Id: 51
Processed image: cortinarius brunneus_2015-09-10 09-46-10_1.jpg, Label: cortinarius brunneus, Id: 51
Processed image: cortinarius brunneus_2015-09-10 09-46-39_2.jpg, Label: cortinarius brunneus, Id: 51
Processed image: cortinarius brunneus_2015-09-10 09-46-45_3.jpg, Label: cortinarius brunneus, Id: 51
Processed image: cortinarius brunneus_2015-09-10 09-46-55_4.jpg, Label: cortinarius brunneus, Id: 51
Processed image: cortinarius brunneus_2015-09-10 09-47-04_5.jpg, Label: cortinarius brunneus, Id: 51
Processed image: cortinarius callisteus_2021-10-02 15-16-24_0.jpg, Label: cortinarius callisteus, Id: 52
Processed image: cortinarius callisteus_2021-10-02 15-16-51_1.jpg, Label: cortinarius callisteus, Id: 52
Processed image: cortinarius camphoratus_2021-10-02 14-10-04_1.jpg, Label: cortinarius camphoratus, Id: 53
Processed image: cortinarius camphoratus_2021-10-02 14-10-12_0.jpg, Label: cortinarius camphoratus, Id: 53
Processed image: cortinarius camphoratus_2021-10-02 14-10-31_2.jpg, Label: cortinarius camphoratus, Id: 53
Processed image: cortinarius camphoratus_2021-10-02 14-10-35_3.jpg, Label: cortinarius camphoratus, Id: 53
Processed image: cortinarius camphoratus_2021-10-02 14-10-44_4.jpg, Label: cortinarius camphoratus, Id: 53
Processed image: cortinarius caperatus_2009-08-13 13-33-04_21.jpg, Label: cortinarius caperatus, Id: 54
Processed image: cortinarius caperatus_2009-08-13 13-45-19_22.jpg, Label: cortinarius caperatus, Id: 54
Processed image: cortinarius caperatus_2012-09-01 10-35-32_23.jpg, Label: cortinarius caperatus, Id: 54
Processed image: cortinarius caperatus_2012-09-01 10-35-38_24.jpg, Label: cortinarius caperatus, Id: 54
Processed image: cortinarius caperatus_2012-09-01 10-35-50_25.jpg, Label: cortinarius caperatus, Id: 54
Processed image: cortinarius caperatus_2012-09-01 10-35-54_26.jpg, Label: cortinarius caperatus, Id: 54
Processed image: cortinarius caperatus_2014-09-13 14-59-54_19.jpg, Label: cortinarius caperatus, Id: 54
Processed image: cortinarius caperatus_2014-09-13 15-00-05_20.jpg, Label: cortinarius caperatus, Id: 54
Processed image: cortinarius caperatus_2019-08-31 13-35-47_0.jpg, Label: cortinarius caperatus, Id: 54
Processed image: cortinarius caperatus_2019-08-31 13-35-50_1.jpg, Label: cortinarius caperatus, Id: 54
Processed image: cortinarius caperatus_2019-08-31 13-36-00_2.jpg, Label: cortinarius caperatus, Id: 54
Processed image: cortinarius caperatus_2019-08-31 13-36-11_3.jpg, Label: cortinarius caperatus, Id: 54
Processed image: cortinarius caperatus_2019-08-31 13-36-14_4.jpg, Label: cortinarius caperatus, Id: 54
Processed image: cortinarius caperatus_2019-08-31 13-36-17_5.jpg, Label: cortinarius caperatus, Id: 54
Processed image: cortinarius caperatus_2019-08-31 13-36-23_6.jpg, Label: cortinarius caperatus, Id: 54
Processed image: cortinarius caperatus_2019-08-31 13-36-54_7.jpg, Label: cortinarius caperatus, Id: 54
Processed image: cortinarius caperatus_2019-08-31 13-37-18_8.jpg, Label: cortinarius caperatus, Id: 54
Processed image: cortinarius caperatus_2019-08-31 13-37-21_9.jpg, Label: cortinarius caperatus, Id: 54
Processed image: cortinarius caperatus_2019-08-31 13-37-24_10.jpg, Label: cortinarius caperatus, Id: 54
Processed image: cortinarius caperatus_2019-08-31 13-37-27_11.jpg, Label: cortinarius caperatus, Id: 54
Processed image: cortinarius caperatus_2019-08-31 13-39-39_12.jpg, Label: cortinarius caperatus, Id: 54
Processed image: cortinarius caperatus_2019-08-31 13-39-45_13.jpg, Label: cortinarius caperatus, Id: 54
Processed image: cortinarius caperatus_2019-08-31 13-39-49_14.jpg, Label: cortinarius caperatus, Id: 54
Processed image: cortinarius caperatus_2022-08-07 15-51-29_15.jpg, Label: cortinarius caperatus, Id: 54
Processed image: cortinarius caperatus_2022-08-07 15-51-32_16.jpg, Label: cortinarius caperatus, Id: 54
Processed image: cortinarius caperatus_2022-08-07 15-51-59_17.jpg, Label: cortinarius caperatus, Id: 54
Processed image: cortinarius caperatus_2022-08-07 15-52-00_18.jpg, Label: cortinarius caperatus, Id: 54
Processed image: cortinarius cinnamomeus_2009-09-25 12-38-00_8.jpg, Label: cortinarius cinnamomeus, Id: 55
Processed image: cortinarius cinnamomeus_2009-09-25 12-38-09_9.jpg, Label: cortinarius cinnamomeus, Id: 55
Processed image: cortinarius cinnamomeus_2009-09-25 12-38-18_10.jpg, Label: cortinarius cinnamomeus, Id: 55
Processed image: cortinarius cinnamomeus_2009-09-25 12-38-26_11.jpg, Label: cortinarius cinnamomeus, Id: 55
Processed image: cortinarius cinnamomeus_2009-09-25 12-38-36_12.jpg, Label: cortinarius cinnamomeus, Id: 55
Processed image: cortinarius cinnamomeus_2009-09-25 12-38-46_13.jpg, Label: cortinarius cinnamomeus, Id: 55
Processed image: cortinarius cinnamomeus_2009-09-25 13-01-21_14.jpg, Label: cortinarius cinnamomeus, Id: 55
Processed image: cortinarius cinnamomeus_2009-10-02 10-59-24_15.jpg, Label: cortinarius cinnamomeus, Id: 55
Processed image: cortinarius cinnamomeus_2009-10-02 11-02-19_16.jpg, Label: cortinarius cinnamomeus, Id: 55
Processed image: cortinarius cinnamomeus_2009-10-02 11-02-42_17.jpg, Label: cortinarius cinnamomeus, Id: 55
Processed image: cortinarius cinnamomeus_2009-10-02 11-02-46_18.jpg, Label: cortinarius cinnamomeus, Id: 55
Processed image: cortinarius cinnamomeus_2015-09-26 09-02-55_0.jpg, Label: cortinarius cinnamomeus, Id: 55
Processed image: cortinarius cinnamomeus_2015-09-26 09-03-01_1.jpg, Label: cortinarius cinnamomeus, Id: 55
Processed image: cortinarius cinnamomeus_2015-09-26 09-03-10_2.jpg, Label: cortinarius cinnamomeus, Id: 55
Processed image: cortinarius cinnamomeus_2015-09-26 09-03-18_3.jpg, Label: cortinarius cinnamomeus, Id: 55
Processed image: cortinarius cinnamomeus_2015-09-26 09-03-35_4.jpg, Label: cortinarius cinnamomeus, Id: 55
Processed image: cortinarius cinnamomeus_2015-09-26 09-03-43_5.jpg, Label: cortinarius cinnamomeus, Id: 55
Processed image: cortinarius cinnamomeus_2015-09-26 09-03-54_6.jpg, Label: cortinarius cinnamomeus, Id: 55
Processed image: cortinarius cinnamomeus_2015-09-26 09-04-01_7.jpg, Label: cortinarius cinnamomeus, Id: 55
Processed image: cortinarius collinitus_2009-09-11 14-24-42_5.jpg, Label: cortinarius collinitus, Id: 56
Processed image: cortinarius collinitus_2009-09-11 14-24-49_6.jpg, Label: cortinarius collinitus, Id: 56
Processed image: cortinarius collinitus_2009-09-11 14-25-44_7.jpg, Label: cortinarius collinitus, Id: 56
Processed image: cortinarius collinitus_2012-09-22 14-19-34_8.jpg, Label: cortinarius collinitus, Id: 56
Processed image: cortinarius collinitus_2012-09-22 14-19-55_9.jpg, Label: cortinarius collinitus, Id: 56
Processed image: cortinarius collinitus_2012-09-22 14-20-10_10.jpg, Label: cortinarius collinitus, Id: 56
Processed image: cortinarius collinitus_2012-09-22 14-20-19_11.jpg, Label: cortinarius collinitus, Id: 56
Processed image: cortinarius collinitus_2012-09-22 14-20-49_12.jpg, Label: cortinarius collinitus, Id: 56
Processed image: cortinarius collinitus_2021-09-19 16-12-54_0.jpg, Label: cortinarius collinitus, Id: 56
Processed image: cortinarius collinitus_2021-09-19 16-12-59_1.jpg, Label: cortinarius collinitus, Id: 56
Processed image: cortinarius collinitus_2021-09-19 16-13-19_2.jpg, Label: cortinarius collinitus, Id: 56
Processed image: cortinarius collinitus_2021-09-19 16-13-34_3.jpg, Label: cortinarius collinitus, Id: 56
Processed image: cortinarius collinitus_2021-09-19 16-13-46_4.jpg, Label: cortinarius collinitus, Id: 56
Processed image: cortinarius croceus_2015-09-26 11-15-23_12.jpg, Label: cortinarius croceus, Id: 57
Processed image: cortinarius croceus_2015-09-26 11-15-40_13.jpg, Label: cortinarius croceus, Id: 57
Processed image: cortinarius croceus_2015-09-26 11-15-51_14.jpg, Label: cortinarius croceus, Id: 57
Processed image: cortinarius croceus_2021-10-02 14-40-24_0.jpg, Label: cortinarius croceus, Id: 57
Processed image: cortinarius croceus_2021-10-02 14-40-41_1.jpg, Label: cortinarius croceus, Id: 57
Processed image: cortinarius croceus_2021-10-02 14-40-54_2.jpg, Label: cortinarius croceus, Id: 57
Processed image: cortinarius croceus_2021-10-02 14-41-07_3.jpg, Label: cortinarius croceus, Id: 57
Processed image: cortinarius croceus_2021-10-02 14-41-18_4.jpg, Label: cortinarius croceus, Id: 57
Processed image: cortinarius croceus_2021-10-02 14-41-25_5.jpg, Label: cortinarius croceus, Id: 57
Processed image: cortinarius croceus_2021-10-02 14-41-55_6.jpg, Label: cortinarius croceus, Id: 57
Processed image: cortinarius croceus_2021-10-02 14-41-58_7.jpg, Label: cortinarius croceus, Id: 57
Processed image: cortinarius croceus_2021-10-02 14-42-17_8.jpg, Label: cortinarius croceus, Id: 57
Processed image: cortinarius croceus_2021-10-02 15-03-57_9.jpg, Label: cortinarius croceus, Id: 57
Processed image: cortinarius croceus_2021-10-02 15-04-12_10.jpg, Label: cortinarius croceus, Id: 57
Processed image: cortinarius croceus_2021-10-02 15-04-18_11.jpg, Label: cortinarius croceus, Id: 57
Processed image: cortinarius decipiens_2022-09-22 15-48-12_1.jpg, Label: cortinarius decipiens, Id: 58
Processed image: cortinarius decipiens_2022-09-22 15-48-18_0.jpg, Label: cortinarius decipiens, Id: 58
Processed image: cortinarius decipiens_2022-09-22 15-48-20_2.jpg, Label: cortinarius decipiens, Id: 58
Processed image: cortinarius decipiens_2022-09-22 15-48-28_3.jpg, Label: cortinarius decipiens, Id: 58
Processed image: cortinarius decipiens_2022-09-22 15-48-58_4.jpg, Label: cortinarius decipiens, Id: 58
Processed image: cortinarius decipiens_2022-09-22 15-48-59_5.jpg, Label: cortinarius decipiens, Id: 58
Processed image: cortinarius evernius_2009-09-25 11-46-11_0.jpg, Label: cortinarius evernius, Id: 59
Processed image: cortinarius evernius_2009-09-25 11-46-18_1.jpg, Label: cortinarius evernius, Id: 59
Processed image: cortinarius evernius_2009-09-25 12-04-40_2.jpg, Label: cortinarius evernius, Id: 59
Processed image: cortinarius glaucopus_2019-09-28 13-52-53_0.jpg, Label: cortinarius glaucopus, Id: 60
Processed image: cortinarius glaucopus_2019-09-28 13-53-03_1.jpg, Label: cortinarius glaucopus, Id: 60
Processed image: cortinarius glaucopus_2019-09-28 13-53-22_2.jpg, Label: cortinarius glaucopus, Id: 60
Processed image: cortinarius glaucopus_2019-09-28 13-53-43_3.jpg, Label: cortinarius glaucopus, Id: 60
Processed image: cortinarius glaucopus_2019-09-28 14-12-36_4.jpg, Label: cortinarius glaucopus, Id: 60
Processed image: cortinarius glaucopus_2019-09-28 14-12-38_5.jpg, Label: cortinarius glaucopus, Id: 60
Processed image: cortinarius glaucopus_2019-09-28 14-12-41_6.jpg, Label: cortinarius glaucopus, Id: 60
Processed image: cortinarius glaucopus_2019-09-28 14-13-04_7.jpg, Label: cortinarius glaucopus, Id: 60
Processed image: cortinarius glaucopus_2019-09-28 14-13-16_8.jpg, Label: cortinarius glaucopus, Id: 60
Processed image: cortinarius glaucopus_2019-09-28 14-13-18_9.jpg, Label: cortinarius glaucopus, Id: 60
Processed image: cortinarius glaucopus_2019-09-28 14-13-32_10.jpg, Label: cortinarius glaucopus, Id: 60
Processed image: cortinarius glaucopus_2019-09-28 14-13-47_11.jpg, Label: cortinarius glaucopus, Id: 60
Processed image: cortinarius glaucopus_2019-09-28 14-13-51_12.jpg, Label: cortinarius glaucopus, Id: 60
Processed image: cortinarius hemitrichus_2020-09-06 16-37-16_0.jpg, Label: cortinarius hemitrichus, Id: 61
Processed image: cortinarius hemitrichus_2020-09-06 16-37-22_1.jpg, Label: cortinarius hemitrichus, Id: 61
Processed image: cortinarius hemitrichus_2020-09-06 16-37-44_2.jpg, Label: cortinarius hemitrichus, Id: 61
Processed image: cortinarius hemitrichus_2020-09-06 16-37-54_3.jpg, Label: cortinarius hemitrichus, Id: 61
Processed image: cortinarius hemitrichus_2020-09-06 16-37-55_4.jpg, Label: cortinarius hemitrichus, Id: 61
Processed image: cortinarius hemitrichus_2020-09-06 16-38-13_5.jpg, Label: cortinarius hemitrichus, Id: 61
Processed image: cortinarius hemitrichus_2020-09-06 16-38-20_6.jpg, Label: cortinarius hemitrichus, Id: 61
Processed image: cortinarius hemitrichus_2020-09-06 16-38-29_7.jpg, Label: cortinarius hemitrichus, Id: 61
Processed image: cortinarius hemitrichus_2020-09-06 16-38-42_8.jpg, Label: cortinarius hemitrichus, Id: 61
Processed image: cortinarius hemitrichus_2020-09-08 14-30-15_9.jpg, Label: cortinarius hemitrichus, Id: 61
Processed image: cortinarius hemitrichus_2020-09-08 14-31-09_10.jpg, Label: cortinarius hemitrichus, Id: 61
Processed image: cortinarius hemitrichus_2020-09-08 14-31-23_11.jpg, Label: cortinarius hemitrichus, Id: 61
Processed image: cortinarius hemitrichus_2020-09-08 14-31-31_12.jpg, Label: cortinarius hemitrichus, Id: 61
Processed image: cortinarius hemitrichus_2020-09-08 14-31-41_13.jpg, Label: cortinarius hemitrichus, Id: 61
Processed image: cortinarius hemitrichus_2020-09-08 14-31-49_14.jpg, Label: cortinarius hemitrichus, Id: 61
Processed image: cortinarius laniger_2022-09-20 10-54-09_1.jpg, Label: cortinarius laniger, Id: 62
Processed image: cortinarius laniger_2022-09-20 10-54-14_0.jpg, Label: cortinarius laniger, Id: 62
Processed image: cortinarius laniger_2022-09-20 10-54-28_2.jpg, Label: cortinarius laniger, Id: 62
Processed image: cortinarius laniger_2022-09-20 10-54-31_3.jpg, Label: cortinarius laniger, Id: 62
Processed image: cortinarius mucosus_2009-09-25 11-56-55_7.jpg, Label: cortinarius mucosus, Id: 63
Processed image: cortinarius mucosus_2009-09-25 11-56-58_8.jpg, Label: cortinarius mucosus, Id: 63
Processed image: cortinarius mucosus_2012-09-22 13-45-41_9.jpg, Label: cortinarius mucosus, Id: 63
Processed image: cortinarius mucosus_2012-09-22 13-45-48_10.jpg, Label: cortinarius mucosus, Id: 63
Processed image: cortinarius mucosus_2012-09-22 13-45-56_11.jpg, Label: cortinarius mucosus, Id: 63
Processed image: cortinarius mucosus_2022-10-01 17-32-36_1.jpg, Label: cortinarius mucosus, Id: 63
Processed image: cortinarius mucosus_2022-10-01 17-32-37_2.jpg, Label: cortinarius mucosus, Id: 63
Processed image: cortinarius mucosus_2022-10-01 17-32-43_3.jpg, Label: cortinarius mucosus, Id: 63
Processed image: cortinarius mucosus_2022-10-01 17-32-45_4.jpg, Label: cortinarius mucosus, Id: 63
Processed image: cortinarius mucosus_2022-10-01 17-33-01_0.jpg, Label: cortinarius mucosus, Id: 63
Processed image: cortinarius mucosus_2022-10-01 17-33-09_5.jpg, Label: cortinarius mucosus, Id: 63
Processed image: cortinarius mucosus_2022-10-01 17-33-16_6.jpg, Label: cortinarius mucosus, Id: 63
Processed image: cortinarius orellanus_2017-09-02 07-36-44_1.jpg, Label: cortinarius orellanus, Id: 64
Processed image: cortinarius orellanus_2017-09-02 07-36-51_2.jpg, Label: cortinarius orellanus, Id: 64
Processed image: cortinarius orellanus_2017-09-02 07-37-09_3.jpg, Label: cortinarius orellanus, Id: 64
Processed image: cortinarius orellanus_2017-09-02 07-37-24_0.jpg, Label: cortinarius orellanus, Id: 64
Processed image: cortinarius orellanus_2017-09-30 16-54-06_4.jpg, Label: cortinarius orellanus, Id: 64
Processed image: cortinarius orellanus_2017-09-30 16-54-11_5.jpg, Label: cortinarius orellanus, Id: 64
Processed image: cortinarius orellanus_2017-09-30 16-54-16_6.jpg, Label: cortinarius orellanus, Id: 64
Processed image: cortinarius orellanus_2017-09-30 16-54-24_7.jpg, Label: cortinarius orellanus, Id: 64
Processed image: cortinarius paleaceus_2009-09-11 14-51-37_0.jpg, Label: cortinarius paleaceus, Id: 65
Processed image: cortinarius paleaceus_2009-09-11 14-51-55_1.jpg, Label: cortinarius paleaceus, Id: 65
Processed image: cortinarius paleaceus_2009-09-11 14-52-05_2.jpg, Label: cortinarius paleaceus, Id: 65
Processed image: cortinarius purpureus_2009-10-02 11-09-53_4.jpg, Label: cortinarius purpureus, Id: 66
Processed image: cortinarius purpureus_2009-10-02 11-10-03_5.jpg, Label: cortinarius purpureus, Id: 66
Processed image: cortinarius purpureus_2015-09-26 09-26-59_0.jpg, Label: cortinarius purpureus, Id: 66
Processed image: cortinarius purpureus_2015-09-26 09-27-10_1.jpg, Label: cortinarius purpureus, Id: 66
Processed image: cortinarius purpureus_2015-09-26 09-27-22_2.jpg, Label: cortinarius purpureus, Id: 66
Processed image: cortinarius purpureus_2015-09-26 09-27-29_3.jpg, Label: cortinarius purpureus, Id: 66
Processed image: cortinarius rubellus_10.jpg, Label: cortinarius rubellus, Id: 67
Processed image: cortinarius rubellus_2016-08-20 13-43-25_0.jpg, Label: cortinarius rubellus, Id: 67
Processed image: cortinarius rubellus_2016-08-20 13-43-48_1.jpg, Label: cortinarius rubellus, Id: 67
Processed image: cortinarius rubellus_2016-08-20 13-43-55_2.jpg, Label: cortinarius rubellus, Id: 67
Processed image: cortinarius rubellus_2016-08-20 13-44-04_3.jpg, Label: cortinarius rubellus, Id: 67
Processed image: cortinarius rubellus_2016-08-20 13-44-21_4.jpg, Label: cortinarius rubellus, Id: 67
Processed image: cortinarius rubellus_5.jpg, Label: cortinarius rubellus, Id: 67
Processed image: cortinarius rubellus_6.jpg, Label: cortinarius rubellus, Id: 67
Processed image: cortinarius rubellus_7.jpg, Label: cortinarius rubellus, Id: 67
Processed image: cortinarius rubellus_8.jpg, Label: cortinarius rubellus, Id: 67
Processed image: cortinarius rubellus_9.jpg, Label: cortinarius rubellus, Id: 67
Processed image: cortinarius saginus_2016-08-31 10-17-23_0.jpg, Label: cortinarius saginus, Id: 68
Processed image: cortinarius saginus_2016-08-31 10-17-35_1.jpg, Label: cortinarius saginus, Id: 68
Processed image: cortinarius saginus_2016-08-31 10-17-51_2.jpg, Label: cortinarius saginus, Id: 68
Processed image: cortinarius saginus_2016-08-31 10-18-06_3.jpg, Label: cortinarius saginus, Id: 68
Processed image: cortinarius saginus_2016-08-31 10-18-16_4.jpg, Label: cortinarius saginus, Id: 68
Processed image: cortinarius saginus_2016-08-31 10-18-26_5.jpg, Label: cortinarius saginus, Id: 68
Processed image: cortinarius semisanguineus_2021-10-02 13-48-15_11.jpg, Label: cortinarius semisanguineus, Id: 69
Processed image: cortinarius semisanguineus_2021-10-02 13-48-20_12.jpg, Label: cortinarius semisanguineus, Id: 69
Processed image: cortinarius semisanguineus_2021-10-02 13-48-45_13.jpg, Label: cortinarius semisanguineus, Id: 69
Processed image: cortinarius semisanguineus_2021-10-02 13-48-47_14.jpg, Label: cortinarius semisanguineus, Id: 69
Processed image: cortinarius semisanguineus_2021-10-02 13-48-52_15.jpg, Label: cortinarius semisanguineus, Id: 69
Processed image: cortinarius semisanguineus_2021-10-02 13-49-15_16.jpg, Label: cortinarius semisanguineus, Id: 69
Processed image: cortinarius semisanguineus_2021-10-02 13-49-18_17.jpg, Label: cortinarius semisanguineus, Id: 69
Processed image: cortinarius semisanguineus_2021-10-02 13-49-51_18.jpg, Label: cortinarius semisanguineus, Id: 69
Processed image: cortinarius semisanguineus_2022-09-18 15-59-27_0.jpg, Label: cortinarius semisanguineus, Id: 69
Processed image: cortinarius semisanguineus_2022-09-18 15-59-36_1.jpg, Label: cortinarius semisanguineus, Id: 69
Processed image: cortinarius semisanguineus_2022-09-18 15-59-53_2.jpg, Label: cortinarius semisanguineus, Id: 69
Processed image: cortinarius semisanguineus_2022-09-18 15-59-58_3.jpg, Label: cortinarius semisanguineus, Id: 69
Processed image: cortinarius semisanguineus_2022-09-18 15-59-59_4.jpg, Label: cortinarius semisanguineus, Id: 69
Processed image: cortinarius semisanguineus_2022-09-18 16-00-02_5.jpg, Label: cortinarius semisanguineus, Id: 69
Processed image: cortinarius semisanguineus_2022-09-18 16-06-54_6.jpg, Label: cortinarius semisanguineus, Id: 69
Processed image: cortinarius semisanguineus_2022-09-18 16-06-55_7.jpg, Label: cortinarius semisanguineus, Id: 69
Processed image: cortinarius semisanguineus_2022-09-19 15-46-20_8.jpg, Label: cortinarius semisanguineus, Id: 69
Processed image: cortinarius semisanguineus_2022-09-19 15-46-26_9.jpg, Label: cortinarius semisanguineus, Id: 69
Processed image: cortinarius semisanguineus_2022-09-19 15-46-38_10.jpg, Label: cortinarius semisanguineus, Id: 69
Processed image: cortinarius traganus_2016-08-31 09-13-37_2.jpg, Label: cortinarius traganus, Id: 70
Processed image: cortinarius traganus_2016-08-31 09-13-45_3.jpg, Label: cortinarius traganus, Id: 70
Processed image: cortinarius traganus_2016-08-31 09-14-14_4.jpg, Label: cortinarius traganus, Id: 70
Processed image: cortinarius traganus_2016-08-31 09-14-24_5.jpg, Label: cortinarius traganus, Id: 70
Processed image: cortinarius traganus_2020-09-02 14-40-34_0.jpg, Label: cortinarius traganus, Id: 70
Processed image: cortinarius traganus_2020-09-02 14-40-52_1.jpg, Label: cortinarius traganus, Id: 70
Processed image: cortinarius triumphans_2015-09-10 12-10-46_0.jpg, Label: cortinarius triumphans, Id: 71
Processed image: cortinarius triumphans_2015-09-10 12-10-55_1.jpg, Label: cortinarius triumphans, Id: 71
Processed image: cortinarius triumphans_2015-09-10 12-10-55_2.jpg, Label: cortinarius triumphans, Id: 71
Processed image: cortinarius triumphans_2015-09-10 12-11-15_3.jpg, Label: cortinarius triumphans, Id: 71
Processed image: cortinarius triumphans_2015-09-10 12-11-15_4.jpg, Label: cortinarius triumphans, Id: 71
Processed image: cortinarius triumphans_2015-09-10 12-11-15_5.jpg, Label: cortinarius triumphans, Id: 71
Processed image: gymnopilus penetrans_2022-08-07 16-37-41_0.jpg, Label: gymnopilus penetrans, Id: 72
Processed image: gymnopilus penetrans_2022-08-07 16-37-46_1.jpg, Label: gymnopilus penetrans, Id: 72
Processed image: gymnopilus penetrans_2022-08-07 16-37-47_2.jpg, Label: gymnopilus penetrans, Id: 72
Processed image: gymnopilus penetrans_2022-08-07 16-38-04_3.jpg, Label: gymnopilus penetrans, Id: 72
Processed image: gymnopilus penetrans_2022-08-07 16-38-04_4.jpg, Label: gymnopilus penetrans, Id: 72
